"date","btc_close","eth_close","spx_close","ndx_close","vix_close","btc_ret","eth_ret","spx_ret","ndx_ret","dvix","days_since_prev","is_multiday","covid","tighten","etf","price_source","in_sample"
2019-11-18,8309.2861328125,180.559600830078,3122.03002929688,8549.9404296875,12.460000038147,-0.0217499232750935,0.000212814600661915,0.00050302632281074,0.00106611371573173,0.409999847412109,3,1,0,0,0,"Yahoo Finance",FALSE
2019-11-19,8206.1455078125,177.455551147461,3120.17993164062,8570.66015625,12.8599996566772,-0.0124903748385563,-0.0173407602885067,-0.000592770099693496,0.00242044507424133,0.399999618530273,1,0,0,0,0,"Yahoo Finance",FALSE
2019-11-20,8027.26806640625,175.698348999023,3108.4599609375,8526.73046875,12.7799997329712,-0.0220390715609398,-0.00995156304106271,-0.00376325642094066,-0.00513877060357082,-0.0799999237060547,1,0,0,0,0,"Yahoo Finance",FALSE
2019-11-21,7642.75,161.46272277832,3103.5400390625,8506.2099609375,13.1300001144409,-0.0490867681256866,-0.0844943011345434,-0.00158400608618869,-0.00240950971739373,0.350000381469727,1,0,0,0,0,"Yahoo Finance",FALSE
2019-11-22,7296.57763671875,150.268173217773,3110.2900390625,8519.8798828125,12.3400001525879,-0.0463520647192883,-0.0718527780123184,0.00217257394237613,0.00160576209073682,-0.789999961853027,1,0,0,0,0,"Yahoo Finance",FALSE
2019-11-25,7146.1337890625,146.476531982422,3133.63989257812,8632.490234375,11.8699998855591,-0.0208339396805801,-0.0255562949186974,0.00747925188746734,0.0131307765383024,-0.470000267028809,3,1,0,0,0,"Yahoo Finance",FALSE
2019-11-26,7218.37109375,148.965072631836,3140.52001953125,8647.9296875,11.539999961853,0.0100578355100449,0.0168466422209637,0.00219316364493949,0.00178693079255332,-0.329999923706055,1,0,0,0,0,"Yahoo Finance",FALSE
2019-11-27,7531.66357421875,153.010559082031,3153.6298828125,8705.1796875,11.75,0.0424866264353021,0.0267950660193232,0.00416573562529976,0.00659826506834449,0.210000038146973,1,0,0,0,0,"Yahoo Finance",FALSE
2019-11-29,7761.24365234375,155.304153442383,3140.97998046875,8665.4697265625,12.6199998855591,0.03002664222916,0.0148785418165094,-0.00401928622998859,-0.0045720835376386,0.869999885559082,2,1,0,0,0,"Yahoo Finance",FALSE
2019-12-02,7321.98828125,149.059158325195,3113.8701171875,8567.990234375,14.9099998474121,-0.0582606716195109,-0.0410422115484703,-0.008668483693965,-0.0113129379759904,2.28999996185303,3,1,0,0,0,"Yahoo Finance",FALSE
2019-12-03,7320.1455078125,147.956420898438,3093.19995117188,8520.6396484375,15.960000038147,-0.000251708319808586,-0.00742548587192449,-0.00666022525804344,-0.00554177923512711,1.05000019073486,1,0,0,0,0,"Yahoo Finance",FALSE
2019-12-04,7252.03466796875,146.747741699219,3112.76000976562,8566.669921875,14.8000001907349,-0.00934813254089484,-0.00820270718718241,0.00630365760877005,0.00538766908755761,-1.15999984741211,1,0,0,0,0,"Yahoo Finance",FALSE
2019-12-05,7448.3076171875,149.248992919922,3117.42993164062,8570.7001953125,14.5200004577637,0.0267047677560743,0.0169009348166469,0.00149912692663001,0.000470349124077174,-0.279999732971191,1,0,0,0,0,"Yahoo Finance",FALSE
2019-12-06,7546.99658203125,149.194442749023,3145.90991210938,8656.5302734375,13.6199998855591,0.0131628393042842,-0.000365564559217546,0.00909424603042552,0.00996454867981811,-0.90000057220459,1,0,0,0,0,"Yahoo Finance",FALSE
2019-12-09,7400.8994140625,148.225173950195,3135.9599609375,8621.830078125,15.8599996566772,-0.0195481451462598,-0.00651787693773542,-0.0031678336844756,-0.00401661283344978,2.23999977111816,3,1,0,0,0,"Yahoo Finance",FALSE
2019-12-10,7278.11962890625,146.267044067383,3132.52001953125,8616.1796875,15.6800003051758,-0.0167289991526953,-0.0132985431944679,-0.00109753616898267,-0.000655573457050806,-0.179999351501465,1,0,0,0,0,"Yahoo Finance",FALSE
2019-12-11,7217.42724609375,143.608001708984,3141.6298828125,8654.0498046875,14.9899997711182,-0.00837398381717058,-0.0183466426842003,0.00290393752935003,0.0043856021603581,-0.690000534057617,1,0,0,0,0,"Yahoo Finance",FALSE
2019-12-12,7243.13427734375,145.60400390625,3168.57006835938,8717.3203125,13.9399995803833,0.00355547165846382,0.0138032574714861,0.00853866737555542,0.00728449018891908,-1.05000019073486,1,0,0,0,0,"Yahoo Finance",FALSE
2019-12-13,7269.6845703125,144.944747924805,3168.80004882812,8734.8798828125,12.6300001144409,0.00365887879775428,-0.00453801373201301,7.25791502151907e-05,0.00201230515825124,-1.30999946594238,1,0,0,0,0,"Yahoo Finance",FALSE
2019-12-16,6932.48046875,133.614028930664,3191.44995117188,8814.23046875,12.1400003433228,-0.0474952215936781,-0.0813973584528362,0.00712236094254237,0.0090433218701591,-0.489999771118164,3,1,0,0,0,"Yahoo Finance",FALSE
2019-12-17,6640.51513671875,122.603889465332,3192.52001953125,8823.3603515625,12.289999961853,-0.0430281398477508,-0.0859965147172828,0.000335236028460528,0.00103527559074834,0.149999618530273,1,0,0,0,0,"Yahoo Finance",FALSE
2019-12-18,7276.802734375,133.092193603516,3191.13989257812,8827.740234375,12.5799999237061,0.0915020395898463,0.0820833252303821,-0.000432393640522832,0.000496273065929032,0.289999961853027,1,0,0,0,0,"Yahoo Finance",FALSE
2019-12-19,7202.84423828125,129.321136474609,3205.3701171875,8887.2197265625,12.5,-0.0102155997884914,-0.0287433321694275,0.00444937882186558,0.00671519617676886,-0.0799999237060547,1,0,0,0,0,"Yahoo Finance",FALSE
2019-12-20,7218.81640625,129.066055297852,3221.21997070312,8924.9599609375,12.5100002288818,0.00221502570235721,-0.00197441102148499,0.00493259580433403,0.00423758254324369,0.0100002288818359,1,0,0,0,0,"Yahoo Finance",FALSE
2019-12-23,7355.62841796875,128.61408996582,3224.01000976562,8945.650390625,12.6099996566772,0.0187747845098709,-0.00350795980071261,0.000865768714298554,0.00231558279493527,0.0999994277954102,3,1,0,0,0,"Yahoo Finance",FALSE
2019-12-24,7322.5322265625,129.063888549805,3223.3798828125,8952.8798828125,12.6700000762939,-0.00450959058098199,0.00349117175966107,-0.000195467302468444,0.000807830863228887,0.0600004196166992,1,0,0,0,0,"Yahoo Finance",FALSE
2019-12-26,7238.966796875,126.361221313477,3239.90991210938,9022.3896484375,12.6499996185303,-0.0114777121428684,-0.0211629006008911,0.00511506241005399,0.00773397160772227,-0.0200004577636719,2,1,0,0,0,"Yahoo Finance",FALSE
2019-12-27,7290.08837890625,127.21460723877,3240.02001953125,9006.6201171875,13.4300003051758,0.00703718065386205,0.00673083985957046,3.39841396570506e-05,-0.00174935123742692,0.780000686645508,1,0,0,0,0,"Yahoo Finance",FALSE
2019-12-30,7292.9951171875,132.633483886719,3221.2900390625,8945.990234375,14.8199996948242,0.000398645227605243,0.0417140827782827,-0.00579759607934882,-0.00675446212373032,1.38999938964844,3,1,0,0,0,"Yahoo Finance",FALSE
2019-12-31,7193.59912109375,129.610855102539,3230.78002929688,8972.599609375,13.7799997329712,-0.0137226948232403,-0.0230530249559733,0.00294169064419059,0.00297003221708181,-1.03999996185303,1,0,0,0,0,"Yahoo Finance",FALSE
2020-01-02,6985.47021484375,127.410179138184,3257.85009765625,9092.1904296875,12.4700002670288,-0.0293593114134794,-0.0171248999277402,0.00834389536231583,0.0132404049152299,-1.30999946594238,2,1,0,0,0,"Yahoo Finance",TRUE
2020-01-03,7344.88427734375,134.17170715332,3234.85009765625,9020.76953125,14.0200004577637,0.0501717459600322,0.0517087373393084,-0.00708490936495387,-0.00788620620189384,1.55000019073486,1,0,0,0,0,"Yahoo Finance",TRUE
2020-01-06,7769.21923828125,144.304153442383,3246.28002929688,9071.4697265625,13.8500003814697,0.0561656209922461,0.0728028724206471,0.00352714519427266,0.00560464929813875,-0.170000076293945,3,1,0,0,0,"Yahoo Finance",TRUE
2020-01-07,8163.6923828125,143.543991088867,3237.17993164062,9068.580078125,13.789999961853,0.0495268893264047,-0.00528170241917536,-0.0028071750845946,-0.000318593222516483,-0.0600004196166992,1,0,0,0,0,"Yahoo Finance",TRUE
2020-01-08,8079.86279296875,141.25813293457,3253.05004882812,9129.240234375,13.4499998092651,-0.0103216732028049,-0.0160525996640857,0.00489047348564142,0.00666677435897967,-0.340000152587891,1,0,0,0,0,"Yahoo Finance",TRUE
2020-01-09,7879.0712890625,138.979202270508,3274.69995117188,9203.4296875,12.539999961853,-0.0251648511144182,-0.0162646486840963,0.00663321411690632,0.00809373194891982,-0.909999847412109,1,0,0,0,0,"Yahoo Finance",TRUE
2020-01-10,8166.55419921875,143.963775634766,3265.35009765625,9178.8603515625,12.5600004196167,0.035837017057327,0.0352374118553209,-0.00285926248750634,-0.00267315448900263,0.0200004577636719,1,0,0,0,0,"Yahoo Finance",TRUE
2020-01-13,8144.1943359375,144.226593017578,3288.1298828125,9273.9296875,12.3199996948242,-0.00274173527227894,0.00182391560759232,0.00695199404593438,0.0103041520447231,-0.24000072479248,3,1,0,0,0,"Yahoo Finance",TRUE
2020-01-14,8827.7646484375,165.955352783203,3283.14990234375,9251.330078125,12.3900003433228,0.0805965063783667,0.140333167597574,-0.00151568083689568,-0.00243987084360953,0.0700006484985352,1,0,0,0,0,"Yahoo Finance",TRUE
2020-01-15,8807.0107421875,166.230682373047,3289.2900390625,9258.7001953125,12.4200000762939,-0.00235374881413541,0.00165768348908912,0.00186845024368765,0.000796337711834738,0.0299997329711914,1,0,0,0,0,"Yahoo Finance",TRUE
2020-01-16,8723.7861328125,164.391006469727,3316.81005859375,9357.1298828125,12.3199996948242,-0.0094947463248598,-0.0111287005785892,0.00833174742223264,0.0105749358864884,-0.100000381469727,1,0,0,0,0,"Yahoo Finance",TRUE
2020-01-17,8929.0380859375,170.77995300293,3329.6201171875,9388.9404296875,12.1000003814697,0.0232553387156411,0.03812812733499,0.0038547232474837,0.00339383954908001,-0.219999313354492,1,0,0,0,0,"Yahoo Finance",TRUE
2020-01-21,8745.89453125,169.697158813477,3320.7900390625,9370.8095703125,12.8500003814697,-0.0207242781123789,-0.00636047359600944,-0.00265550036958473,-0.0019329537995123,0.75,4,1,0,0,0,"Yahoo Finance",TRUE
2020-01-22,8680.8759765625,168.294158935547,3321.75,9383.76953125,12.9099998474121,-0.00746195129476668,-0.00830203536353302,0.000289034296681479,0.00138205852876716,0.0599994659423828,1,0,0,0,0,"Yahoo Finance",TRUE
2020-01-23,8406.515625,162.928558349609,3325.5400390625,9402.48046875,12.9799995422363,-0.0321153677231969,-0.0324015819342467,0.00114032619335802,0.00199198282649071,0.0699996948242188,1,0,0,0,0,"Yahoo Finance",TRUE
2020-01-24,8445.4345703125,163.051177978516,3295.46997070312,9314.91015625,14.5600004196167,0.0046189330082953,0.000752314460221726,-0.00908328942619363,-0.00935717517479162,1.58000087738037,1,0,0,0,0,"Yahoo Finance",TRUE
2020-01-27,8909.8193359375,170.930892944336,3243.6298828125,9139.3095703125,18.2299995422363,0.0535279569027249,0.0471952131345867,-0.0158557523568437,-0.0190315156856098,3.66999912261963,3,1,0,0,0,"Yahoo Finance",TRUE
2020-01-28,9358.58984375,176.370315551758,3276.23999023438,9269.6796875,16.2800006866455,0.0491406566935488,0.0313265102373874,0.0100033835003526,0.0141639820533275,-1.94999885559082,1,0,0,0,0,"Yahoo Finance",TRUE
2020-01-29,9316.6298828125,175.050338745117,3273.39990234375,9275.16015625,16.3899993896484,-0.00449365867281415,-0.00751226769482294,-0.000867250143585352,0.000591050551605576,0.10999870300293,1,0,0,0,0,"Yahoo Finance",TRUE
2020-01-30,9508.9931640625,184.690475463867,3283.65991210938,9298.9296875,15.4899997711182,0.0204370369180804,0.0536077357410134,0.00312945693021049,0.00255943030592753,-0.899999618530273,1,0,0,0,0,"Yahoo Finance",TRUE
2020-01-31,9350.529296875,180.160171508789,3225.52001953125,9150.9404296875,18.8400001525879,-0.0168050486759412,-0.0248350213420316,-0.0178644435713622,-0.0160426529637316,3.35000038146973,1,0,0,0,0,"Yahoo Finance",TRUE
2020-02-03,9293.521484375,189.86506652832,3248.919921875,9273.400390625,17.9699993133545,-0.00611540816259826,0.0524673467679282,0.00722842576123206,0.0132934757902952,-0.870000839233398,3,1,0,0,0,"Yahoo Finance",TRUE
2020-02-04,9180.962890625,189.250595092773,3297.59008789062,9467.9697265625,16.0499992370605,-0.012185453649078,-0.00324160690693898,0.0148693159175064,0.0207643652015186,-1.92000007629395,1,0,0,0,0,"Yahoo Finance",TRUE
2020-02-05,9613.423828125,204.230239868164,3334.68994140625,9508.6796875,15.1499996185303,0.0460283479927526,0.0761759474362567,0.0111877786589734,0.00429053859833139,-0.899999618530273,1,0,0,0,0,"Yahoo Finance",TRUE
2020-02-06,9729.8017578125,212.339080810547,3345.78002929688,9572.150390625,14.960000038147,0.0120330844939431,0.0389364504907377,0.00332015505700234,0.00665284864108528,-0.189999580383301,1,0,0,0,0,"Yahoo Finance",TRUE
2020-02-07,9795.943359375,222.726058959961,3327.7099609375,9520.509765625,15.4700002670288,0.00677483539277191,0.047758146438774,-0.00541549100945993,-0.00540948725901558,0.510000228881836,1,0,0,0,0,"Yahoo Finance",TRUE
2020-02-10,9856.611328125,223.522705078125,3352.09008789062,9628.3896484375,15.039999961853,0.00617407379675505,0.00357041645225209,0.00729969012057374,0.011267595263293,-0.430000305175781,3,1,0,0,0,"Yahoo Finance",TRUE
2020-02-11,10208.236328125,235.851196289062,3357.75,9638.9404296875,15.1800003051758,0.0350524467462705,0.0536880843524603,0.00168704868600322,0.00109519920630596,0.140000343322754,1,0,0,0,0,"Yahoo Finance",TRUE
2020-02-12,10326.0546875,265.406127929688,3379.44995117188,9725.9599609375,13.7399997711182,0.0114754049400521,0.118060129079838,0.00644185310520307,0.00898740662053932,-1.44000053405762,1,0,0,0,0,"Yahoo Finance",TRUE
2020-02-13,10214.3798828125,268.099243164062,3373.93994140625,9711.9697265625,14.1499996185303,-0.0108737626421842,0.0100960112339994,-0.00163177635998935,-0.00143947807360867,0.409999847412109,1,0,0,0,0,"Yahoo Finance",TRUE
2020-02-14,10312.1162109375,284.217498779297,3380.15991210938,9731.1796875,13.6800003051758,0.00952301516070087,0.0583825635503921,0.00184183609848532,0.00197601394496871,-0.469999313354492,1,0,0,0,0,"Yahoo Finance",TRUE
2020-02-18,10141.99609375,281.944580078125,3370.2900390625,9732.740234375,14.8299999237061,-0.0166347028422145,-0.00802925874799421,-0.00292421398614806,0.000160352784495998,1.14999961853027,4,1,0,0,0,"Yahoo Finance",TRUE
2020-02-19,9633.38671875,259.763977050781,3386.14990234375,9817.1796875,14.3800001144409,-0.0514499840432894,-0.0819370889196813,0.00469474828428496,0.00863839632568997,-0.449999809265137,1,0,0,0,0,"Yahoo Finance",TRUE
2020-02-20,9608.4755859375,257.949462890625,3373.22998046875,9750.9697265625,15.5600004196167,-0.0025892656683304,-0.00700975269362036,-0.00382281742799684,-0.00676714105208909,1.18000030517578,1,0,1,0,0,"Yahoo Finance",TRUE
2020-02-21,9686.44140625,265.600616455078,3337.75,9576.58984375,17.0799999237061,0.00808153200971162,0.0292300531244134,-0.0105738092328203,-0.0180451767925156,1.51999950408936,1,0,1,0,0,"Yahoo Finance",TRUE
2020-02-24,9650.1748046875,265.216430664062,3225.88989257812,9221.2802734375,25.0300006866455,-0.00375108485283882,-0.00144752645071833,-0.0340880794204406,-0.0378076761871391,7.95000076293945,3,1,1,0,0,"Yahoo Finance",TRUE
2020-02-25,9341.705078125,247.817596435547,3128.2099609375,8965.6103515625,27.8500003814697,-0.0324872375384526,-0.0678532348296832,-0.0307479043753531,-0.0281176998772708,2.81999969482422,1,0,1,0,0,"Yahoo Finance",TRUE
2020-02-26,8820.5224609375,225.680267333984,3116.38989257812,8980.7802734375,27.5599994659424,-0.0574076879254886,-0.0935737260456442,-0.00378569732352929,0.00169058233547226,-0.290000915527344,1,0,1,0,0,"Yahoo Finance",TRUE
2020-02-27,8784.494140625,226.753387451172,2978.76000976562,8566.48046875,39.1599998474121,-0.00409296638844836,0.00474377676480398,-0.0451681363522622,-0.0472298008457024,11.6000003814697,1,0,1,0,0,"Yahoo Finance",TRUE
2020-02-28,8672.455078125,226.760498046875,2954.21997070312,8567.3701171875,40.1100006103516,-0.0128362177683368,3.13577860833192e-05,-0.00827246310965268,0.000103846877131275,0.950000762939453,1,0,1,0,0,"Yahoo Finance",TRUE
2020-03-02,8869.669921875,230.569778442383,3090.22998046875,8952.169921875,33.4199981689453,0.0224856627211754,0.0166591572405324,0.0450108687694133,0.0439351375635582,-6.69000244140625,3,1,1,0,0,"Yahoo Finance",TRUE
2020-03-03,8787.7861328125,224.479629516602,3003.3701171875,8684.08984375,36.8199996948242,-0.00927476481175482,-0.0267685771098316,-0.028510484922915,-0.0304033544148972,3.40000152587891,1,0,1,0,0,"Yahoo Finance",TRUE
2020-03-04,8755.24609375,224.517974853516,3130.1201171875,9018.08984375,31.9899997711182,-0.003709743670397,0.000170804194205232,0.041336349360634,0.0377399448054518,-4.82999992370605,1,0,1,0,0,"Yahoo Finance",TRUE
2020-03-05,9078.7626953125,229.268188476562,3023.93994140625,8738.58984375,39.6199989318848,0.0362848420114208,0.0209366768967252,-0.0345107824399822,-0.0314837111215009,7.6299991607666,1,0,1,0,0,"Yahoo Finance",TRUE
2020-03-06,9122.5458984375,243.525299072266,2972.3701171875,8575.6201171875,41.939998626709,0.0048110043680758,0.0603283877164715,-0.0172009436523854,-0.0188255242307847,2.31999969482422,1,0,1,0,0,"Yahoo Finance",TRUE
2020-03-09,7923.64453125,201.986328125,2746.56005859375,7950.68017578125,54.4599990844727,-0.140897652591422,-0.187020822191902,-0.0790104129403719,-0.0756658256019236,12.5200004577637,3,1,1,0,0,"Yahoo Finance",TRUE
2020-03-10,7909.7294921875,200.767242431641,2882.22998046875,8344.25,47.2999992370605,-0.00175768508018415,-0.00605377335216328,0.0482150524258591,0.0483151971902007,-7.15999984741211,1,0,1,0,0,"Yahoo Finance",TRUE
2020-03-11,7911.43017578125,194.868530273438,2741.3798828125,7952.0498046875,53.9000015258789,0.00021498848832735,-0.0298211117487215,-0.0501028928086056,-0.0481429463991319,6.60000228881836,1,0,1,0,0,"Yahoo Finance",TRUE
2020-03-12,4970.7880859375,112.347122192383,2480.63989257812,7201.7998046875,75.4700012207031,-0.464730175339774,-0.550731743822011,-0.0999448524024729,-0.099098764842326,21.5699996948242,1,0,1,0,0,"Yahoo Finance",TRUE
2020-03-13,5563.70703125,133.201812744141,2711.02001953125,7874.8798828125,57.8300018310547,0.112686222197546,0.170271983565693,0.0888084069492354,0.0893469639619173,-17.6399993896484,1,0,1,0,0,"Yahoo Finance",TRUE
2020-03-16,5014.47998046875,110.60587310791,2386.1298828125,6904.58984375,82.6900024414062,-0.103934895124846,-0.185892177284067,-0.127652197472817,-0.13149154641355,24.8600006103516,3,1,1,0,0,"Yahoo Finance",TRUE
2020-03-17,5225.62939453125,113.942749023438,2529.18994140625,7334.77978515625,75.9100036621094,0.0412455256701918,0.0297229307804061,0.0582263126356919,0.0604410034650478,-6.77999877929688,1,0,1,0,0,"Yahoo Finance",TRUE
2020-03-18,5238.4384765625,114.842269897461,2398.10009765625,6989.83984375,76.4499969482422,0.0024482043860683,0.00786350009620485,-0.0532222723320803,-0.0481697448834399,0.539993286132812,1,0,1,0,0,"Yahoo Finance",TRUE
2020-03-19,6191.19287109375,136.593856811523,2409.38989257812,7150.580078125,72,0.167104324249614,0.173452353231748,0.00469676097040139,0.0227358394355264,-4.44999694824219,1,0,1,0,0,"Yahoo Finance",TRUE
2020-03-20,6198.7783203125,132.737167358398,2304.919921875,6879.52001953125,66.0400009155273,0.00122445000868687,-0.0286409863121442,-0.0443276240533672,-0.038644598314189,-5.95999908447266,1,0,1,0,0,"Yahoo Finance",TRUE
2020-03-23,6416.31494140625,134.911605834961,2237.39990234375,6860.669921875,61.5900001525879,0.0344917287128048,0.0162488046729328,-0.0297315010095769,-0.00274379168884131,-4.45000076293945,3,1,1,0,0,"Yahoo Finance",TRUE
2020-03-24,6734.8037109375,138.761444091797,2447.330078125,7417.85986328125,61.6699981689453,0.0484447085736406,0.0281364367771291,0.0896832325179631,0.0780854942269524,0.0799980163574219,1,0,1,0,0,"Yahoo Finance",TRUE
2020-03-25,6681.06298828125,136.195892333984,2475.56005859375,7384.2998046875,63.9500007629395,-0.00801155993972102,-0.0186619949805253,0.0114689904208225,-0.00453448913544285,2.28000259399414,1,0,1,0,0,"Yahoo Finance",TRUE
2020-03-26,6716.4404296875,138.361557006836,2630.07006835938,7797.5400390625,61,0.00528121136141735,0.0157760031218288,0.0605438310742468,0.0544522060343251,-2.95000076293945,1,0,1,0,0,"Yahoo Finance",TRUE
2020-03-27,6469.79833984375,133.937942504883,2541.46997070312,7502.3798828125,65.5400009155273,-0.0374133766993126,-0.0324936602629,-0.0342678455416268,-0.0385880164295855,4.54000091552734,1,0,1,0,0,"Yahoo Finance",TRUE
2020-03-30,6429.841796875,132.904541015625,2626.64990234375,7774.14990234375,57.0800018310547,-0.00619500549366769,-0.00774544324372872,0.0329665905699752,0.0355838268524238,-8.45999908447266,3,1,1,0,0,"Yahoo Finance",TRUE
2020-03-31,6438.64453125,133.593566894531,2584.59008789062,7700.10009765625,53.5400009155273,0.00136810740961479,0.00517097415534629,-0.0161423107884158,-0.00957078629764574,-3.54000091552734,1,0,1,0,0,"Yahoo Finance",TRUE
2020-04-01,6606.7763671875,135.634552001953,2470.5,7360.580078125,57.060001373291,0.0257778031656759,0.0151620433660113,-0.0451463627327868,-0.045094583873075,3.52000045776367,1,0,1,0,0,"Yahoo Finance",TRUE
2020-04-02,6793.62451171875,142.029144287109,2526.89990234375,7487.31005859375,50.9099998474121,0.0278887559659609,0.0460681266784597,0.0225726570569602,0.0170708507216144,-6.15000152587891,1,0,1,0,0,"Yahoo Finance",TRUE
2020-04-03,6733.38720703125,142.09130859375,2488.64990234375,7373.080078125,46.7999992370605,-0.00890628382934722,0.000437591218810596,-0.015252860825945,-0.0153740553745632,-4.11000061035156,1,0,1,0,0,"Yahoo Finance",TRUE
2020-04-06,7271.78125,169.135879516602,2663.67993164062,7913.240234375,45.2400016784668,0.0769229585383311,0.174232543460343,0.067968244144831,0.0707017956774401,-1.55999755859375,3,1,1,0,0,"Yahoo Finance",TRUE
2020-04-07,7176.41455078125,165.101943969727,2659.40991210938,7887.259765625,46.7000007629395,-0.0132013831407587,-0.0241392873243749,-0.0016043390483631,-0.00328856582565962,1.45999908447266,1,0,1,0,0,"Yahoo Finance",TRUE
2020-04-08,7334.0986328125,172.641738891602,2749.97998046875,8090.89990234375,43.3499984741211,0.0217346261162099,0.0446554484600465,0.0334893711912851,0.0254911914712288,-3.35000228881836,1,0,1,0,0,"Yahoo Finance",TRUE
2020-04-09,7302.08935546875,170.807144165039,2789.82006835938,8153.580078125,41.6699981689453,-0.00437399798396143,-0.0106834656715762,0.0143834703036996,0.00771714292228687,-1.68000030517578,1,0,1,0,0,"Yahoo Finance",TRUE
2020-04-13,6845.03759765625,156.279556274414,2761.6298828125,8192.419921875,41.1699981689453,-0.064636568837555,-0.0888886772596464,-0.010156059444677,0.00475222278787868,-0.5,4,1,1,0,0,"Yahoo Finance",TRUE
2020-04-14,6842.427734375,157.596389770508,2846.06005859375,8515.740234375,37.7599983215332,-0.00038135085635993,0.00839083872962387,0.0301145595723069,0.0387069163441947,-3.40999984741211,1,0,1,0,0,"Yahoo Finance",TRUE
2020-04-15,6642.10986328125,153.286895751953,2783.36010742188,8393.1796875,40.8400001525879,-0.0297129370766829,-0.027725968459908,-0.0222767326723687,-0.0144968092405335,3.08000183105469,1,0,1,0,0,"Yahoo Finance",TRUE
2020-04-16,7116.80419921875,172.157379150391,2799.55004882812,8532.3603515625,40.1100006103516,0.0690291127264349,0.116097752367108,0.00579983783954141,0.0164466009336426,-0.729999542236328,1,0,1,0,0,"Yahoo Finance",TRUE
2020-04-17,7096.1845703125,171.638580322266,2874.56005859375,8650.1396484375,38.1500015258789,-0.00290152109548281,-0.00301806468418064,0.0264409320213206,0.0137094301262906,-1.95999908447266,1,0,1,0,0,"Yahoo Finance",TRUE
2020-04-20,6881.95849609375,172.297164916992,2823.15991210938,8560.73046875,43.8300018310547,-0.0306539785757352,0.00382970022032225,-0.0180428456153479,-0.010389943494344,5.68000030517578,3,1,1,0,0,"Yahoo Finance",TRUE
2020-04-21,6880.3232421875,172.737701416016,2736.56005859375,8263.23046875,45.4099998474121,-0.000237642848045283,0.00255357809540513,-0.0311551152363307,-0.0353699126615066,1.57999801635742,1,0,1,0,0,"Yahoo Finance",TRUE
2020-04-22,7117.20751953125,182.599578857422,2799.31005859375,8495.3798828125,41.9799995422363,0.0338498124617335,0.0555213946388013,0.0226713005821368,0.027706863538933,-3.43000030517578,1,0,1,0,0,"Yahoo Finance",TRUE
2020-04-23,7429.724609375,185.028671264648,2797.80004882812,8494.75,41.3800010681152,0.042973347176261,0.0132151310876996,-0.000539567660196028,-7.41469096627867e-05,-0.599998474121094,1,0,1,0,0,"Yahoo Finance",TRUE
2020-04-24,7550.90087890625,189.236938476562,2836.73999023438,8634.51953125,35.9300003051758,0.0161780844964259,0.0224890797597537,0.0138220905668396,0.0163197424263792,-5.45000076293945,1,0,1,0,0,"Yahoo Finance",TRUE
